Servo1,Servo2,Servo3,Servo4,Step
110.322645755981,122.221332495269,180,19.0771373975253,64
110.043630770254,122.155076153323,180,18.9670128166078,65
109.763620840009,122.089901758062,180,18.8582814444823,66
109.482624080314,122.02580681015,180,18.7509522978736,67
109.200648853368,121.962788770643,180,18.6450344416869,68
108.91770376925,121.900845061734,180,18.5405369843175,69
108.633797686548,121.839973067977,180,18.4374690723951,70
108.348939712866,121.780170138202,180,18.3358398847019,71
108.063139205221,121.721433588258,180,18.2356586250774,72
107.776405770311,121.663760704519,180,18.1369345143523,73
107.488749264656,121.607148747699,180,18.0396767817639,74
107.200179794603,121.551594956165,180,17.9438946567717,75
106.910707716169,121.497096547798,180,17.8495973624501,76
106.620343634718,121.443650719836,180,17.7567941113481,77
106.329098404445,121.391254647074,180,17.6654941038039,78
106.036983127688,121.339905479661,180,17.5757065275262,79
105.744009154059,121.289600342105,180,17.4874405565545,80
105.450188079456,121.240336334445,180,17.4007053480039,81
105.155531744953,121.192110535497,180,17.3155100361225,82
104.86005223558,121.144920007245,180,17.2318637243716,83
104.563761878976,121.098761799332,180,17.1497754767828,84
104.266673243889,121.05363295304,180,17.0692543096136,85
103.968799138514,121.009530504696,180,16.9903091836247,86
103.670152608663,120.966451488955,180,16.9129489964414,87
103.370746935801,120.92439294263,180,16.8371825736037,88
103.070595634985,120.883351909434,180,16.7630186567815,89
102.769712452697,120.843325443917,180,16.6904658906886,90
102.468111364386,120.804310610362,180,16.6195328177317,91
102.165806571377,120.766304478242,180,16.550227888967,92
101.862812497045,120.729304124345,180,16.4825595015728,93
101.559143811165,120.69330761693,180,16.4165338587619,94
101.254815294675,120.658309209421,180,16.3521652096393,95
100.94984208515,120.624311615884,180,16.2894510841099,96
100.644239476599,120.591302953729,180,16.2284147230281,97
100.338022928233,120.559288483718,180,16.1690507630208,98
100.031208145762,120.528262849042,180,16.1113708680366,99
99.7238110373621,120.498223274813,180,16.055382735009,100
99.4158476866364,120.469167107544,180,16.0010935969109,101
99.1073347343751,120.441094404135,180,15.9485064725657,102
98.7982880549067,120.413996691942,180,15.8976375924657,103
98.4887237012118,120.38787289407,180,15.8484911153216,104
98.1786598861272,120.362724501281,180,15.8010678848244,105
97.8681130752398,120.33854980561,180,15.7553732844685,106
97.5571002333868,120.315337567664,180,15.7114270786791,107
97.2456389040204,120.293096714112,180,15.6692180088516,108
96.9337463862026,120.271815114397,180,15.6287675412725,109
96.6214401018517,120.251499960593,180,15.5900667753397,110
96.3087383887917,120.232142388191,180,15.5531313525119,111
95.9956590766656,120.213741918977,180,15.5179641954377,112
95.6822199286046,120.196296378073,180,15.4845705131988,113
95.3684390752226,120.179806341464,180,15.4529522516638,114
95.0543349396013,120.164267457339,180,15.4231169689917,115
94.7399259282998,120.149678395731,180,15.3950685546494,116
94.4252304848736,120.136040496732,180,15.368807751832,117
94.1102674512182,120.123345662103,180,15.3443460230272,118
93.7950553818008,120.111599696602,180,15.3216783227594,119
93.4796129798139,120.100797569407,180,15.3008126285466,120
93.1639591936921,120.09093887368,180,15.2817510935179,121
92.8481131479825,120.082024129232,180,15.2644939914733,122
92.5320936933796,120.074049393685,180,15.2490481500216,123
92.2159200049519,120.067014867551,180,15.2354142084604,124
91.899611235398,120.060919878004,180,15.2235940537262,125
91.5831865882255,120.05576380603,180,15.2135893561463,126
91.2696726804705,120.046958460456,180,15.2096885625158,127
90.9728642841413,120.013434184204,180,15.2313986817272,128
90.7060868428519,119.934703227939,180,15.297315829972,129
90.4788663633861,119.796012426113,180,15.4205634536712,130
90.2969198564324,119.588452491404,180,15.608975902418,131
90.1621594227748,119.309017749813,180,15.8652407074597,132
90.072686891144,118.960650730389,180,16.1869193547274,133
90.0228038158581,118.552218801856,180,16.5663828700561,134
90.0030107814068,118.098473025518,180,16.9906276322981,135
90.0000000426132,117.619958993417,180,17.441030714522,136
90.0000004837011,117.137823737946,180,17.8979699993845,137
90.0000054964152,116.656738329905,180,18.3570696787051,138
89.999999555744,116.176763901892,180,18.81826882,139
89.9999949425756,115.697961385661,180,19.2815106382275,140
90.0000015185987,115.220401665821,180,19.7467225205208,141
90.0000173113261,114.74413998735,180,20.2138616565935,142
89.9999992343854,114.269250841521,180,20.6828445268928,143
89.9999912642718,113.795790898705,180,21.1536206904133,144
90.0000007562413,113.323831276621,180,21.6261161372523,145
90.0000086324914,112.853429070735,180,22.1002782080495,146
89.9999992390961,112.384655217644,180,22.5760299133901,147
89.9999913154663,111.917566458976,180,23.0533191761841,148
90.0000007250235,111.452232170629,180,23.5320690516452,149
90.000008268209,110.98870985693,180,24.0122250835906,150
89.9999979744338,110.527065062707,180,24.4937117990706,151
89.9999769391771,110.067358619886,180,24.9764763232148,152
90.0000033903354,109.609651043791,180,25.4604434897395,153
89.9999985435211,109.154003818659,180,25.9455515572731,154
89.9999834051483,108.700478934849,180,26.4317363128424,155
90.0000023563497,108.249135316303,180,26.9189330383795,156
89.9999992589142,107.800029167317,180,27.407074263654,157
89.999991613581,107.353214186791,180,27.8961003719085,158
90.000000582318,106.90875661665,180,28.3859434598326,159
90.0000065708901,106.466704478462,180,28.8765440191904,160
89.9999994627746,106.027121231163,180,29.3678337732206,161
89.9999939597714,105.590051166146,180,29.8597564371538,162
90.0000004247023,105.155558391746,180,30.35224274796,163
90.0000047550317,104.72368414974,180,30.8452388017635,164
89.9999987207852,104.294493436354,180,31.3386740966202,165
89.9999857448662,103.868016502921,180,31.8325017275052,166
90.0028981561095,103.449513058305,180,32.3205721807565,167
90.021963366689,103.062541475193,180,32.7749890891952,168
90.0700137995048,102.729329067588,180,33.168787800878,169
90.1561973887692,102.465290141297,180,33.4827116111663,170
90.28600430956,102.279409515177,180,33.7052616279818,171
90.4612617208204,102.174524400983,180,33.8326892507683,172
90.6801302948302,102.147429136353,180,33.8689940852969,173
90.9371034153391,102.188823329362,180,33.8258860931297,174
91.2230079290691,102.283087593032,180,33.7227486825348,175
91.5250091622579,102.40796435213,180,33.5865510054051,176
91.8298209152976,102.539995885361,180,33.4450962995169,177
92.1345290886377,102.674008725712,180,33.3044656768115,178
92.4391165067109,102.809978499483,180,33.1646832015838,179
92.7435660438405,102.947882610174,180,33.0257722672548,180
93.0478606153722,103.0876982256,180,32.8877578552506,181
93.35198319293,103.229402225512,180,32.7506647485651,182
93.6559167998247,103.372971301967,180,32.6145175465079,183
93.9596445208043,103.518381912883,180,32.479340894052,184
94.2631495109623,103.665610227759,180,32.3451595781496,185
94.5664150015612,103.814632129208,180,32.2119984868806,186
94.8694243047644,103.965423245634,180,32.079882549647,187
95.1721608184768,104.117958983302,180,31.9488366988749,188
95.4746078796185,104.272217411202,180,31.8188813443996,189
95.7767493826825,104.428167865974,180,31.6900505794614,190
96.0785688640276,104.585787922066,180,31.5623647061528,191
96.3800501155527,104.745052248011,180,31.4358485252341,192
96.6811770351479,104.905935499476,180,31.3105265628534,193
96.9819336356278,105.068412298639,180,31.1864231810738,194
97.282304053655,105.23245715788,180,31.0635627047709,195
97.5822725548649,105.398044453914,180,30.9419694227951,196
97.881823536633,105.565148466004,180,30.8216675126724,197
98.1809415310644,105.733743426372,180,30.7026809777304,198
98.4796112088542,105.903803554798,180,30.5850336160063,199
98.7778173835721,106.075303080291,180,30.4687490049033,200
99.0755450159802,106.248216258788,180,30.3538504883992,201
99.3727792182482,106.422517391893,180,30.2403611621996,202
99.669505258018,106.598180845506,180,30.1283038587185,203
99.96570856219,106.775181059563,180,30.0177011386841,204
100.261374720418,106.953492549106,180,29.9085752850665,205
100.556489551308,107.133093437267,180,29.8009449105557,206
100.851038826845,107.313949225734,180,29.6948408870946,207
101.145008765083,107.496042426019,180,29.5902766542912,208
101.438385617862,107.679346693108,180,29.4872748673063,209
101.731155949126,107.863837993798,180,29.3858557652491,210
102.023306175905,108.049489308614,180,29.2860414058034,211
102.314823284381,108.236278068645,180,29.1878503177665,212
102.60569439506,108.424180478609,180,29.0913017528152,213
102.895906169306,108.613169893979,180,28.9964169052797,214
103.185446818584,108.803225926329,180,28.9032119782769,215
103.474302894963,108.994322717506,180,28.8117071704298,216
103.762462942237,109.186439343884,180,28.7219186523902,217
104.049914658074,109.379551625226,180,28.6338646448479,218
104.336647397431,109.573634259643,180,28.547564672657,219
104.622647909056,109.768669604525,180,28.4630314903813,220
104.907905574668,109.964633407201,180,28.3802830320162,221
105.192408555965,110.161507695348,180,28.2993318632167,222
105.476147115344,110.35926129228,180,28.2202016441143,223
105.759109217258,110.557884233109,180,28.1428977928989,224
106.041285103962,110.757347615153,180,28.0674410967006,225
106.322663926492,110.95763680642,180,27.9938413554499,226
106.603235740821,111.158729668427,180,27.9221134405746,227
106.882990441133,111.360609724021,180,27.8522680083115,228
107.161918769273,111.563249612005,180,27.7843237021057,229
107.440010828288,111.766637406019,180,27.718287027427,230
107.717257677262,111.97075591122,180,27.6541687673442,231
107.993649820275,112.175580852216,180,27.5919847693628,232
108.269178110168,112.381097081796,180,27.5317433188172,233
108.543834846961,112.587290404922,180,27.4734526702724,234
108.817610796285,112.794140404345,180,27.41712457162,235
109.090498306678,113.001632942471,180,27.3627670366271,236
109.36248913233,113.209751155073,180,27.3103891005222,237
109.633575585503,113.418480121196,180,27.2599984915722,238
109.903750043662,113.627804311368,180,27.2116030198812,239
110.173004426399,113.837702597293,180,27.1652147712741,240
110.44133275314,114.048170379525,180,27.1208337443448,241
110.708727598262,114.259189698836,180,27.0784690904082,242
110.97518223853,114.470747011007,180,27.038126808835,243
111.240690620832,114.682833690065,180,26.9998093211324,244
111.505245337874,114.89542623765,180,26.9635295544347,245
111.768840943906,115.108518558936,180,26.9292873893895,246
112.031471660268,115.322100108397,180,26.897086361016,247
112.293131912482,115.536160155375,180,26.8669302451392,248
112.553815653968,115.750682970061,180,26.8388252362429,249
112.813518148992,115.965661911038,180,26.8127720615338,250
113.072233882356,116.181084628925,180,26.7887745891812,251
113.329957988876,116.396943285181,180,26.7668340596366,252
113.586686664802,116.61322613171,180,26.7469542300298,253
113.842414557553,116.829924915255,180,26.7291356231595,254
114.097137537758,117.047031169123,180,26.7133796619523,255
114.35085183933,117.264540699626,180,26.6996831202662,256
114.603551819615,117.482437422959,180,26.6880555965602,257
114.855236436536,117.700717801997,180,26.6784926006122,258
115.105901447196,117.919371745812,180,26.6709960694528,259
115.355541878032,118.138402028739,180,26.6655586576842,260
115.60415590387,118.357793548343,180,26.6621859357134,261
115.85174159191,118.577540553246,180,26.6608780380215,262
116.09829356716,118.797639424286,180,26.6616314584495,263
116.34381066175,119.018086268525,180,26.6644431740181,264
116.588290319743,119.238874470002,180,26.6693132363718,265
116.831730015707,119.459996580646,180,26.6762423090031,266
117.074127923314,119.681454469773,180,26.6852225406607,267
117.315481906163,119.903240195227,180,26.6962550282267,268
117.555790205709,120.12535253277,180,26.7093349247139,269
117.795051472486,120.347782208543,180,26.7244649496131,270
118.033263881024,120.5705340672,180,26.7416350636613,271
118.270426276318,120.793602123901,180,26.7608448249787,272
118.506537514873,121.016984064763,180,26.7820907796387,273
118.741596602602,121.240677931473,180,26.8053692596466,274
118.975602465363,121.46468508037,180,26.8306727590121,275
119.208554909093,121.688996985648,180,26.8580060306126,276
119.44045313152,121.913617220303,180,26.8873590571414,277
119.671296294373,122.138569352145,180,26.9186859037499,278
119.901085234346,122.363777562524,180,26.9521117247565,279
120.129818767452,122.589316960092,180,26.9875024915878,280
120.357497333434,122.815165626894,180,27.0248896168878,281
120.584120951484,123.04131897903,180,27.0642787080576,282
120.809689945958,123.267779444687,180,27.1056611966001,283
121.03420471974,123.494547851029,180,27.1490321645912,284
121.257665804238,123.721625273642,180,27.1943864787378,285
121.480073850169,123.949013060626,180,27.2417190703084,286
121.701429625422,124.176712816628,180,27.2910249603235,287
121.921734017213,124.404726387449,180,27.3422990506926,288
122.140988031435,124.633055850994,180,27.3955361017755,289
122.359192789069,124.861703524601,180,27.4507307871035,290
122.576349521446,125.090671964036,180,27.5078777829357,291
122.792459565891,125.319963956085,180,27.5669718363888,292
123.00752436401,125.549582519044,180,27.6280077352907,293
123.221545465829,125.779530895821,180,27.6909801789892,294
123.434524539795,126.00981252273,180,27.755883605154,295
123.646463357347,126.240430967715,180,27.822712490303,296
123.857363734101,126.471390090362,180,27.8914621385728,297
124.067227290852,126.7026947746,180,27.9621310965914,298
124.276056667713,126.934348398845,180,28.034705558635,299
124.483853660995,127.166355768582,180,28.1091860227042,300
124.690620643798,127.398721351499,180,28.1855656964626,301
124.896359721048,127.631450347422,180,28.2638410120842,302
125.097891299682,127.863957136514,180,28.3453730510718,303
125.280701463949,128.093487724705,180,28.4362832032564,304
125.430902816786,128.317287450538,180,28.5422039716291,305
125.53874141602,128.533339092944,180,28.6669004050026,306
125.598560458097,128.740452753071,180,28.8124321813005,307
125.608758316958,128.938320749294,180,28.9792751135336,308
125.571743352576,129.127534016993,180,29.1663849377934,309
125.493859070469,129.309518283253,180,29.3712195403426,310
125.385328551169,129.486456572371,180,29.5896840217041,311
125.26016998618,129.661154614337,180,29.8160519250372,312
125.13270686758,129.836314865377,180,30.0443310322338,313
125.006044612053,130.012506502889,180,30.2732167600957,314
124.880176921833,130.189730782369,180,30.5027188135732,315
124.755097589852,130.367996817232,180,30.7328402234935,316
124.630800160487,130.547302324013,180,30.9635935510928,317
124.507279050932,130.727657761588,180,31.1949836146249,318
124.384527748806,130.909063431271,180,31.4270204794192,319
124.262539983159,131.09152337048,180,31.6597123190457,320
124.141310513612,131.275039901003,180,31.8930735976713,321
124.020832668517,131.459620881196,180,32.1271073030927,322
123.901100718217,131.64527087135,180,32.3618237096537,323
123.782108864367,131.831990424766,180,32.5972370979734,324
123.663851203238,132.019792592214,180,32.8333492901272,325
123.546321998499,132.208679501758,180,33.0701736408658,326
123.42951552032,132.39865700373,180,33.3077201563515,327
123.313426085006,132.589731197297,180,33.5459990422257,328
123.198048054776,132.781908436661,180,33.7850207082538,329
123.083375837549,132.975195338544,180,34.0247957724706,330
122.96940388672,133.169598791068,180,34.2653350641607,331
122.856126700887,133.365125964379,180,34.5066496247059,332
122.743538823469,133.561784322656,180,34.7487507052437,333
122.631634842168,133.759581635615,180,34.9916497606758,334
122.520409417084,133.958521102007,180,35.2353608509929,335
122.409857178859,134.158618982039,180,35.4798924759361,336
122.299972871325,134.359880314032,180,35.7252584291207,337
122.190751259853,134.562313972974,180,35.9714712745723,338
122.082187153115,134.765929143784,180,36.2185438499457,339
121.974275403073,134.970735320211,180,36.4664892794418,340
121.867010905166,135.17674230454,180,36.7153209901171,341
121.760388598503,135.383960213975,180,36.9650527282026,342
121.65440346579,135.592399497175,180,37.2156985705957,343
121.549050532839,135.80207095904,180,37.4672729291726,344
121.444324955726,136.012981271257,180,37.7197916619259,345
121.340221685075,136.225150699621,180,37.9732677697294,346
121.236735940058,136.438587212718,180,38.2277175902908,347
121.133862911594,136.653303218865,180,38.4831569174919,348
121.031597831509,136.869311541452,180,38.7396019291451,349
120.929935972279,137.086625431305,180,38.9970692002134,350
120.828872646776,137.305258579691,180,39.2555757166461,351
120.728403207998,137.525225132152,180,39.5151388898879,352
120.628523048799,137.746539703129,180,39.7757765720904,353
120.529227601598,137.96921739135,180,40.0375070720512,354
120.430512338097,138.193273795966,180,40.3003491719078,355
120.332372768979,138.418725033443,180,40.5643221446204,356
120.234804443622,138.645587755245,180,40.8294457722844,357
120.137802949805,138.873879166354,180,41.0957403653236,358
120.041363913413,139.10361704468,179.533156166413,41.363226782619,359
119.945482998153,139.334819761427,179.033253778439,41.6319264526386,360
119.850155905263,139.567506302487,178.530632292891,41.9018613956307,361
119.755378373227,139.801696290924,178.025249451307,42.1730542469552,362
119.661146177496,140.03741001066,177.517061694726,42.4455282816212,363
119.567455130198,140.274668431429,177.006024112916,42.7193074401059,364
119.474301079864,140.513493235098,176.492090390877,42.9944163555327,365
119.381679911142,140.753906843451,175.97521275244,43.2708803822875,366
119.289400296682,140.995053757438,175.457227812837,43.547718421117,367
119.196597400849,141.232904293688,174.946776753743,43.8203189424814,368
119.102428418275,141.463481879226,174.452355042658,44.0841630811646,369
119.006279912508,141.683860573323,173.980183799801,44.3359556306669,370
118.907770097347,141.892195931388,173.534154404962,44.5736497193207,371
118.806751535396,142.087749513622,173.115779815483,44.7964706827425,372
118.703313177096,142.270932732164,172.724125925131,45.004941349443,373
118.597785767165,142.443315822552,172.355785927235,45.200898267548,374
118.490746092732,142.607647951294,172.004845928456,45.3875061420419,375
118.383022693268,142.76787669675,171.662851005617,45.5692723213108,376
118.275487521113,142.928151045898,171.320937124869,45.7509118544253,377
118.168331253748,143.089389621056,170.977144497215,45.9334659083205,378
118.061552637479,143.25160206059,170.631453766928,46.1169442003653,379
117.955150417193,143.414798213701,170.283845105431,46.3013567099278,380
117.849123336225,143.578988181165,169.934298171897,46.4867136770554,381
117.743470136478,143.744182323315,169.582792097226,46.6730256105105,382
117.638189558544,143.910391268358,169.229305467365,46.8603032961362,383
117.533280341813,144.077625921044,168.873816305917,47.0485578055771,384
117.428741224594,144.245897471698,168.516302056021,47.2378005053719,385
117.324570944227,144.415217405635,168.156739561443,47.4280430664384,386
117.220768237189,144.58559751299,167.795105046858,47.6192974739705,387
117.117331839208,144.757049898968,167.431374097264,47.8115760377703,388
117.014260485365,144.929586994549,167.065521636484,48.0048914030381,389
116.911552910205,145.10322156767,166.697521904716,48.199256561647,390
116.809207847836,145.277966734911,166.327348435058,48.3946848639263,391
116.707224032033,145.453835973707,165.954974028974,48.5911900309849,392
116.605600196337,145.630843135127,165.580370730624,48.7887861676033,393
116.504335074152,145.809002457239,165.203509800002,48.9874877757274,394
116.403578993198,145.987100716302,164.826957171287,49.1859421455405,395
116.304013709077,146.159482793225,164.462658966577,49.3778582754921,396
116.206271264565,146.320576986492,164.122363852891,49.5570591962736,397
116.110773800915,146.466287103379,163.814687785832,49.7190251389198,398
116.01774386789,146.59404271105,163.54501809308,49.8609392073556,399
115.927213878868,146.7028459287,163.315424653229,49.9817294652582,400
115.839034613257,146.79329735709,163.124603894495,50.0820987912819,401
115.752883132054,146.867629649527,162.967819583804,50.1645507392282,402
115.668267477256,146.929720092493,162.836880748453,50.2333991986261,403
115.584534555913,146.985083693392,162.72014219089,50.2947741267965,404
115.501029037001,147.039491232913,162.605436934311,50.3550718461816,405
115.417609618024,147.094205131949,162.490101269514,50.4156936118417,406
115.33427652098,147.14922653897,162.374133078204,50.4766403959627,407
115.251029963968,147.204556508097,162.257530348608,50.5379131561988,408
115.167870163175,147.260196107326,162.140291040933,50.5995128643497,409
115.084797332877,147.316146418712,162.022413086957,50.6614405065842,410
115.00181168544,147.372408538585,161.903894389589,50.7236970836708,411
114.918913431323,147.428983577761,161.784732822412,50.786283611213,412
114.836102779082,147.485872661765,161.664926229235,50.8492011198868,413
114.753379935367,147.543076931045,161.544472423626,50.9124506556828,414
114.670327659785,147.600124652128,161.424364824832,50.9755105357298,415
114.585033533517,147.654853823406,161.309153874948,51.0359923097717,416
114.495647785148,147.705188272798,161.203209341399,51.0916024058053,417
114.400845128364,147.749656540612,161.109623812744,51.1407195545373,418
114.299823794251,147.787392430006,161.030209868136,51.182397651694,419
114.192306605508,147.818145715718,160.965496691079,51.2163575438991,420
114.07854255975,147.842265286834,160.914748848293,51.2429857463421,421
113.959309696083,147.860690324659,160.875985072352,51.2633245127584,422
113.835917618712,147.874945708368,160.845995761592,51.279058381314,423
113.710212534217,147.887125904096,160.820370035589,51.2925039279908,424
113.584115254079,147.899374276108,160.794602119034,51.3060234727325,425
113.458046930835,147.912154049355,160.767712682802,51.320133181642,426
113.332008700098,147.925468279435,160.739702316972,51.3348293620383,427
113.206001717607,147.939321160337,160.710568859441,51.350109822966,428
113.080027370806,147.953703332913,160.68031128504,51.3659852952008,429
112.954086583283,147.968619972001,160.648931355505,51.3824486612356,430
112.82818082939,147.984074713862,160.61642487,51.399500394304,431
112.702311209821,148.000065495234,160.582792430844,51.4171420366681,432
112.576478907824,148.016592458249,160.548033317089,51.4353741773188,433
112.450685124596,148.033656152953,160.512146488408,51.4541973061081,434
112.324931059447,148.051257229729,160.475130887979,51.4736118258904,435
112.199217906633,148.069396302418,160.436985469304,51.4936181672903,436
112.073791220396,148.0871545987,160.399641763548,51.5132035813775,437
111.949762928866,148.100315640677,160.371969696753,51.5277145287998,438
111.828187627029,148.104779050531,160.362582234313,51.5326386295104,439
111.70979765304,148.097600461819,160.377670164528,51.5247294111016,440
111.595010730605,148.07700791612,160.420975168047,51.5020169494483,441
111.483937777781,148.042393717933,160.493766711485,51.4638396355627,442
111.376388456565,147.994343595762,160.594824914022,51.4108314999865,443
111.271876095234,147.934616195727,160.720455697343,51.3449280879608,444
111.169623012133,147.866150132179,160.864492676687,51.2693571748982,445
111.068561553958,147.793028391976,161.018343605854,51.1886279572125,446
110.967600363827,147.719481712809,161.173121482029,51.107396757091,447
110.866502659964,147.646421650746,161.326900069434,51.0266782330118,448
110.765268774941,147.573847389259,161.479682602643,50.9464699630203,449
110.663899066596,147.50175665078,161.631473455022,50.8667698515851,450
110.562393789591,147.430151477386,161.782272848392,50.7875756673693,451
110.460753521209,147.359021580065,161.932092865024,50.7088855472974,452
110.358978529227,147.288368649883,162.080933863063,50.6306974786356,453
110.257069189135,147.218190555003,162.228799928615,50.5530095071168,454
110.155025880786,147.148485198941,162.37569507684,50.4758197140918,455
110.052848988427,147.07925051902,162.521623254628,50.3991262153709,456
109.950538900711,147.010484485683,162.666588341994,50.3229271605226,457
109.848096010697,146.942185101797,162.810594153447,50.2472207321961,458
109.745520715868,146.874350401968,162.953644439323,50.1720051454718,459
109.642951198016,146.806015478245,163.097774240176,50.0962102710938,460
109.54101235051,146.732778644747,163.252270307119,50.0149510345024,461
109.440292253751,146.650418762193,163.426045996887,49.9235352479135,462
109.341193783181,146.55595971488,163.625394981747,49.8186452948365,463
109.243940967235,146.447665032309,163.853998662312,49.6983362370366,464
109.148584351707,146.325043609429,164.112926530891,49.5620297932308,465
109.055005332239,146.188818388962,164.400678844934,49.4105027561999,466
108.962921217471,146.040909078618,164.713224224558,49.2458666835632,467
108.871888837633,145.884420310332,165.044031334611,49.0715483439593,468
108.781307888835,145.723600113092,165.384138133195,48.8922617446503,469
108.690568831115,145.562781517238,165.724388331407,48.7128301426661,470
108.599538861925,145.402896520325,166.062810358158,48.5342931128766,471
108.508217041792,145.243934717338,166.399425232335,48.3566400417334,472
108.416602431136,145.085885947383,166.734253473395,48.1798605706726,473
108.32469409033,144.928740297145,167.067315099144,48.003944595203,474
108.232491079762,144.772488093235,167.398629641114,47.8288822571817,475
108.139992459887,144.617119894844,167.728216159325,47.6546639373983,476
108.047197291293,144.462626486677,168.056093256469,47.4812802484537,477
107.954104634753,144.308998872173,168.38227909154,47.3087220279175,478
107.860713551296,144.156228266979,168.706791392926,47.1369803317537,479
107.767023102262,144.004306092675,169.029647471011,46.966046427999,480
107.673032349368,143.853223970738,169.350864230288,46.7959117906837,481
107.57923697732,143.703135044547,169.670114953047,46.626749994388,482
107.487917272483,143.554755464097,169.985873943328,46.4593705858249,483
107.401292061538,143.408742693177,170.296737626096,46.2945196753236,484
107.32096545208,143.265526357062,170.60178395031,46.1326896614568,485
107.247920384811,143.125327933842,170.900536038927,45.9741359746538,486
107.18251229622,142.988166079733,171.192945370195,45.8188884818937,487
107.12446448505,142.853874471787,171.47936355613,45.6667619683697,488
107.07286180056,142.722103564722,171.760528585716,45.5173678520008,489
107.026144390255,142.592322962487,172.037559820406,45.3701172843352,490
106.982106448832,142.46384843471,172.3119240841,45.2242275096116,491
106.938447362508,142.335978376812,172.585111723642,45.0789099470505,492
106.894663113878,142.208562440893,172.857446749625,44.9339908576968,493
106.850753207479,142.081596140541,173.128937797412,44.7894661109656,494
106.806717153385,141.955075769575,173.399592653216,44.6453316268124,495
106.76255445945,141.828997686521,173.669418974059,44.5015833896872,496
106.718264631298,141.703358313814,173.938424290108,44.3582174469861,497
106.673847172308,141.578154136446,174.206616007418,44.2152299076615,498
106.629301583605,141.453381700647,174.474001410598,44.0726169408728,499
106.584627364055,141.329037612606,174.740587665403,43.9303747746733,500
106.539824010247,141.20511853723,175.006381821256,43.7884996947346,501
106.495270062608,141.080664288408,175.273443806648,43.6458919778011,502
106.452701218788,140.951315913329,175.551141965403,43.4975421250667,503
106.413795699297,140.812898095902,175.848451135579,43.3386508655548,504
106.379756811674,140.662509594542,176.171655685058,43.165834731327,505
106.351315907633,140.498467820056,176.524409102765,42.9771230669508,506
